rep_point_x,rep_point_y,parent_block_uid,child_block_uid
7459198.759599883,1173112.8328571427,16295,808725
7464218.100749035,1176715.3285714285,16364,793001
7473599.555342482,1180023.177142857,16480,795481
7472750.700501855,1187945.9728571428,16814,794294
7474095.565312998,1194475.6728571428,17272,792795
7462844.965029731,1173813.692857143,16277,800247
7462960.024405478,1173906.6828571428,16277,800248
7463137.015502354,1173713.862857143,16277,800249
7488354.4591579065,1201409.4057142858,17594,798424
7487452.587993005,1201825.4485714287,17485,798416
7487541.568626324,1201762.1185714286,17485,798417
7487254.6873198375,1202003.0014285715,17485,798418
7487661.4778537955,1201831.38,17484,798419
7487621.930426542,1201710.7042857143,17484,798420
7489061.132580709,1201462.6685714286,17469,798422
7488269.395161929,1201431.8442857144,17594,798423
7488185.06106545,1201474.297142857,17594,798425
7488518.340191307,1201305.49,17418,798426
7488675.525091931,1201253.4671428571,17418,798427
7488673.90300163,1201145.3414285714,17418,798428
7489090.154316016,1201416.0585714285,17469,798430
7477782.516945785,1169139.3857142858,16534,794698
7487228.23881585,1202060.7971428572,17485,798415
7458350.971606964,1175142.6314285714,17021,796164
7487214.766734285,1201653.7271428572,17485,798411
7487340.062312795,1201663.64,17485,798412
7487332.942161753,1201792.4342857143,17485,798413
7488581.047348813,1201543.9542857143,17468,798414
7487540.226671319,1201879.362857143,17484,798405
7488655.806530677,1201571.1257142858,17468,798406
7487637.753537051,1201610.2728571428,17484,798408
7488959.518053288,1201433.1057142857,17469,798409
7483977.259042881,1195443.402857143,17502,798511
7483929.977962455,1195509.7757142857,17502,798513
7483861.938887674,1195577.9885714287,17502,798514
7483692.025892595,1195717.7214285713,17507,798515
7483462.968200004,1195739.9571428571,17604,798516
7483741.816932918,1195417.7785714287,17502,798517
7483621.4000789635,1195522.2928571429,17604,798518
7471305.709183661,1182248.907142857,16806,799400
7461005.742025606,1172888.9014285714,16350,800961
7472265.584822452,1175235.2814285713,16409,847589
7471585.071666237,1183915.8028571429,16781,805254
7492146.990354415,1196351.7814285716,17414,793542
7464151.741229737,1172696.8214285714,16345,793570
7464613.55610208,1177905.5028571428,16289,805123
7464787.305337269,1178057.9057142856,16264,805124
7492228.648655113,1196547.7571428572,17414,793544
7458064.119848985,1169968.7385714287,16312,793472
7487408.570098842,1200818.0042857144,17473,791205
7487372.934303392,1200749.667142857,17473,791207
7487675.010498289,1200592.7071428571,17473,791211
7464233.122743672,1172535.4742857143,16345,793567
7464011.996402128,1172484.8942857143,16346,793568
7464224.94311858,1172616.8657142855,16345,793569
7487452.950333332,1200915.99,17473,791212
7487797.7018007375,1200621.712857143,17473,791214
7487779.801709233,1200481.1871428571,17473,791215
7472168.998979265,1189710.7114285715,16992,838198
7469943.318341199,1183843.2928571429,16799,795997
7469988.94490094,1183898.5357142857,16649,795998
7469526.283698788,1183768.53,16669,796002
7469006.402564963,1181463.0471428572,16793,796912
7485124.972316381,1198949.7914285716,17486,842289
7476047.446289788,1193428.2342857143,17353,793245
7476292.734925499,1193537.53,17353,793246
7476281.967510766,1193086.5499999998,17359,793247
7474193.549640995,1138633.4957142856,50143,840485
7467273.463540578,1177995.4185714286,16641,798927
7475563.870517867,1188092.9814285713,17189,799601
7470821.145300852,1189989.9114285714,16872,798832
7472669.223766205,1191878.7014285713,17237,846153
7454766.237101718,1177753.3485714286,17037,801450
7455183.944653844,1177519.6314285714,16887,801451
7455056.480750013,1177603.9300000002,16887,801452
7495783.902189227,1173894.7514285715,16234,844747
7478305.403099954,1183296.1785714286,16492,803360
7478236.199089458,1183346.9685714287,16492,803361
7478414.582572097,1183405.4471428571,16511,803363
7464697.570001181,1180017.1342857145,17088,802288
7463216.9242918175,1173813.0914285714,16396,800250
7462744.279946273,1174119.8414285714,16307,800251
7462930.527008632,1173645.2,16396,800253
7462645.5533534605,1174080.9585714287,16307,800254
7482540.925654674,1200540.9914285715,17407,872618
7456884.782931304,1168084.6114285714,16333,845414
7486928.353880623,1201948.9242857143,17485,870922
7485466.96812777,1201551.1271428573,17499,848918
7468184.525590228,1186993.692857143,16939,849100
7458405.700542865,1179705.1314285714,17009,841848
7476531.630827144,1186032.8842857142,17547,844438
7464573.438703733,1176847.7485714285,16314,842478
7465944.47549092,1181608.4471428571,16938,845101
7474213.86500803,1175745.17,16417,848536
7474368.4016329,1171915.6214285716,16470,870784
7477738.015550621,1185116.6914285715,17571,844979
7485343.655016101,1201205.712857143,17591,847741
7481205.684056139,1199937.2085714287,17393,848354
7480905.43668169,1199847.6742857143,17393,848355
7473899.234097516,1194802.1314285714,17272,846225
7457737.538158437,1159133.2642857144,16287,847661
7476083.1122945985,1192086.7414285713,17305,841459
7478214.310529294,1183787.4442857143,16549,841463
7468341.802871892,1182170.4100000001,16794,841464
7471189.860529697,1142084.3614285714,50143,877326
7492577.62559091,1194072.7314285715,17414,842116
7455961.286084179,1178774.0271428572,17094,842848
7455882.984036814,1178923.5457142857,17077,842849
7474367.1324062105,1171803.917142857,16472,870785
7474532.159707056,1171855.0342857144,16470,870786
7474215.990526903,1171627.7728571428,16472,870788
7473686.30176485,1171972.11,16472,870789
7474440.279138051,1172056.4471428571,16470,870790
7460115.717675138,1172345.9185714286,16383,843349
7476568.24434736,1176058.7042857143,16495,873232
7476160.5223196335,1185600.08,17435,845349
7474367.3243397605,1192799.2942857142,17292,845929
7462955.506024899,1171989.7185714287,16360,874836
7460028.126559006,1167557.4928571428,16274,874002
7459744.126339628,1167208.6057142857,16274,874003
7459763.341138501,1167118.5642857142,16274,874004
7459803.939829654,1167405.367142857,16274,874006
7459877.228280444,1167660.847142857,16288,874008
7457817.347098658,1167837.2157142856,16368,878274
7457799.688651227,1167625.092857143,16333,878275
7484566.3992708195,1194681.9142857143,17569,874759
7484628.480134469,1194513.362857143,17569,874760
7484399.542726751,1194530.964285714,17569,874761
7484568.317669173,1194574.4857142856,17569,874763
7474231.882110072,1138351.8371428573,50143,877327
7457856.777628186,1168006.5671428572,16309,878273
7457729.550800277,1167909.5942857144,16368,878272
7456620.6673083585,1174710.0042857141,17035,876361
7484305.32812239,1173650.157142857,16556,876351
7484172.784871173,1173696.0642857142,16556,876352
7483867.122238845,1173411.3599999999,16556,876353
7483481.512199873,1172982.5042857144,16556,876354
7495835.234156916,1166317.9985714285,50152,869995
7474768.283795632,1190684.8857142858,17180,878040
7451004.790740578,1176156.0257142857,17120,870444
7450189.088355284,1176242.8257142857,17120,870445
7452038.766491384,1169820.59,17046,870447
7455592.6392748235,1178975.6728571428,17013,872049
7455719.1209943,1178778.602857143,17076,872050
7456184.024924459,1178959.55,17094,872051
7455449.075988406,1178922.9171428573,17076,872053
7475562.557008076,1194116.3614285714,17326,870038
7486738.663343845,1198504.4514285713,17457,872005
7487134.7519359235,1198743.6357142855,17457,872006
7469526.963553218,1183514.2514285715,16669,872034
7478733.185654119,1183362.0614285716,16511,873738
7485266.646370949,1200803.1600000001,17421,874329
7485327.616382251,1200692.9042857143,17495,874330
7486864.046623424,1201994.9,17485,870923
7486787.336299438,1202035.8585714286,17485,870924
7456721.810470718,1171954.9814285715,16293,871033
7472063.218830198,1173599.2914285716,16485,872656
7472025.503458731,1173641.7371428572,16485,872658
7473724.072789859,1173462.0642857142,16481,873767
7478593.140333718,1183162.3614285714,16511,873739
7478800.6251992695,1183364.7685714285,16511,873740
7479008.61251957,1183624.7428571428,16511,873741
7478691.319690399,1183297.1514285714,16511,873742
7478634.881699993,1183239.7328571428,16511,873743
7478403.478274348,1183127.0299999998,16508,873744
7473827.526741816,1173954.9771428572,16481,873757
7473874.371468205,1173640.0842857142,16481,873758
7473584.877116506,1173329.4685714287,16482,873759
7473504.054356357,1173745.49,16406,873760
7473341.61131663,1173797.7414285713,16406,873761
7473028.129569659,1174011.2314285715,16406,873762
7473713.736766549,1173900.48,16481,873763
7473885.220168379,1173750.3900000001,16481,873764
7473926.748402567,1173940.5885714286,16441,873765
7473898.006191945,1173829.6157142855,16481,873766
7473591.13395239,1173641.5785714285,16482,873768
7473694.937448479,1173534.0999999999,16481,873770
7473545.4816089235,1173392.2971428572,16482,873771
7473432.144121523,1173964.1585714286,16441,873772
7477586.318572003,1171115.6714285715,16565,870967
7477371.717545925,1171268.5185714287,16532,870968
7477184.193188405,1171751.5257142857,16532,870969
7478104.048881028,1171026.71,16565,870970
7482648.148483976,1200294.1114285714,17407,872617
7469386.852943697,1172170.647142857,16433,874161
7486385.177644568,1174204.7371428572,16547,874261
7485320.249324846,1174140.0057142857,16545,874262
7475531.79243489,1181333.0742857144,16520,906448
7473616.375068314,1174069.497142857,16441,873773
7473435.827821548,1174045.1071428573,16441,873774
7473288.489018388,1173969.8528571427,16441,873775
7473300.204998774,1173870.6542857143,16406,873776
7473592.879963287,1173539.0314285713,16482,873777
7473517.040372489,1173924.79,16441,873779
7469675.826609401,1172188.5985714286,16433,874159
7469635.507062329,1172377.5428571429,16433,874160
7469496.734206323,1172439.0642857142,16433,874158
7469438.510161668,1172149.6185714286,16431,874162
7469459.773906786,1172288.5414285716,16433,874164
7469404.0392635185,1172389.55,16433,874165
7469344.151083711,1172434.0328571429,16405,874166
7469708.5478708455,1171970.6514285714,16433,874167
7475837.596199075,1174291.2814285716,16551,875974
7475881.01806376,1174799.2042857143,16527,875975
7469764.795895653,1172043.1557142856,16431,874148
7469521.255516498,1172196.7242857143,16433,874149
7469300.132143227,1172287.7114285715,16431,874150
7469568.770081455,1172130.9771428572,16431,874151
7469488.025400238,1172052.2242857143,16431,874152
7469989.1286225,1171785.3542857142,16431,874153
7469832.781722989,1171726.9714285713,16431,874154
7469741.582518471,1171804.7728571428,16431,874156
7469840.144756949,1172099.5699999998,16483,874157
7462398.528850735,1171695.38,16275,875613
7462333.889320303,1171740.5814285716,16275,875614
7470326.06563293,1171603.0,16453,875661
7470661.286732107,1171856.2014285713,16454,875662
7471259.468840761,1172522.7271428572,16454,875663
7471132.687640667,1172330.1485714286,16454,875669
7471205.437084775,1172380.515714286,16454,875670
7470403.909677517,1171445.247142857,16453,875672
7477741.152248855,1184763.9342857143,17571,877520
7479159.7726605395,1159174.2385714287,50150,878088
7479288.071099397,1159273.3271428572,50150,878090
7488911.595112197,1204649.4528571428,17476,876596
7487785.509960217,1204371.9814285715,17592,876597
7487499.0237252,1198992.9728571428,17457,866296
7487533.535983677,1198919.6442857143,17457,866298
7487412.999859666,1198919.6442857143,17457,866299
7438963.748249076,1169340.2000000002,16244,873816
7454787.740947869,1178772.8242857144,17023,869436
7454642.9210677445,1178796.647142857,17023,869437
7454122.667672664,1178279.8857142855,17029,869435
7454479.117416921,1178518.9728571428,17029,869440
7454771.997963788,1178622.944285714,17023,869438
7454744.162748658,1178711.0242857141,17023,869439
7454030.452995731,1178311.5128571428,17029,869451
7454000.708282124,1177954.4957142859,17036,869441
7453916.7032831265,1177981.8714285714,17036,869442
7454305.184563482,1178225.3742857142,17036,869443
7454170.021521228,1177824.4114285712,17036,869444
7454147.775554803,1177648.0942857142,17036,869445
7454319.17179194,1178592.3542857142,17029,869446
7453966.581203877,1177806.6957142856,17036,869447
7454125.075152755,1178139.362857143,17029,869448
7454367.303260152,1178499.7914285716,17029,869449
7454258.516075274,1178486.22,17029,869450
7446242.085661041,1185891.5028571428,17628,870313
7447645.828984531,1176068.7514285713,17621,871482
7473789.583138881,1176885.9985714285,16417,892103
7447261.665800536,1176115.402857143,17621,871483
7476512.47975661,1175833.2457142859,16495,873217
7476484.248319861,1175654.9242857143,16523,873218
7477059.199186202,1175654.6285714286,16496,873220
7477149.897986194,1175680.5442857142,16496,873221
7476945.748061784,1175521.83,16496,873222
7477046.326218658,1175889.54,16496,873224
7476985.459713869,1175772.8971428573,16496,873225
7476719.228316788,1176212.037142857,16494,873226
7476652.858236066,1176026.14,16494,873227
7477099.846907548,1175952.74,16496,873228
7476712.031442342,1175763.6842857143,16569,873229
7476834.709751881,1175726.9971428572,16569,873230
7476940.002508061,1175833.2042857143,16496,873231
7451570.729071911,1171211.7485714285,17055,872198
7457936.210638657,1174677.2642857144,17028,895250
7472699.285443699,1170961.1800000002,16457,893199
7473043.715280224,1171284.3114285716,16438,893200
7472657.019592356,1171039.592857143,16457,893202
7472854.826462378,1171103.322857143,16438,893203
7472829.54834423,1171165.5271428572,16457,893204
7482827.024478016,1162649.1142857142,16229,894273
7482773.654958007,1163134.0899999999,16229,894274
7482498.358610487,1163010.4414285715,16228,894275
7458555.200542459,1174946.8914285714,17075,895249
7438371.603520375,1171226.2228571428,16244,873817
7487346.067828631,1198441.1028571427,17454,874623
7487579.089308379,1198393.2257142856,17448,874613
7487721.287415775,1198472.4471428571,17454,874614
7487446.727631839,1198017.7157142858,17447,874615
7488876.879769752,1200048.4042857143,17463,874616
7487822.062054863,1198668.372857143,17609,874617
7487489.38872358,1197815.7057142856,17445,874618
7488752.25775839,1199994.5857142857,17464,874619
7487675.382252036,1198413.7628571428,17454,874620
7487572.404976704,1198130.6657142858,17447,874622
7487328.1336923605,1198590.1914285715,17455,874624
7487538.820054855,1197965.9785714285,17447,874625
7487373.197721939,1197835.4314285715,17445,874626
7487315.554877939,1197779.7028571428,17445,874627
7487022.082785857,1198133.8,17454,874628
7487229.230091038,1197803.99,17445,874629
7487218.899956262,1198043.58,17454,874630
7476482.804184228,1192408.1185714286,17357,884728
7475277.139511632,1174993.97,16524,884732
7475296.687047249,1174768.5485714285,16524,884734
7463989.804090099,1176215.852857143,16258,884735
7463972.392621348,1176322.7557142857,16246,884736
7463963.831441393,1176477.1742857143,16258,884737
7463872.0889123175,1176346.3928571427,16246,884738
7463938.725615825,1176367.4585714284,16246,884739
